,guid,sentence,opinion_type,target,opinin_Term,polarity,aspect_p,pos_tag,emd_con1,emd_con2,emd_con3,emd_con4,OP_Term_Tag,Target_Tag
1935,train-1935,"['The', 'food', 'is', 'delicious', '-', 'from', 'the', 'specials', 'to', 'the', 'regular', 'menu', '-', 'fare', ',', 'the', 'dishes', 'are', 'never', 'a', 'disappointment', '.']",explicit,dishes,never a disappointment,positive,FOOD QUALITY positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADV', 'DET', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'ADV', 'O', 'NOUN', 'O']","['O', 'O', 'AUX', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'ADV', 'O', 'NOUN', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'ADV', 'O', 'NOUN', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'ADP', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'ADV', 'O', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'I-ET', 'I-ET', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O']"
1936,train-1936,"['The', 'food', 'is', 'delicious', '-', 'from', 'the', 'specials', 'to', 'the', 'regular', 'menu', '-', 'fare', ',', 'the', 'dishes', 'are', 'never', 'a', 'disappointment', '.']",explicit,specials,delicious,positive,FOOD QUALITY positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADV', 'DET', 'NOUN', 'PUNCT']","['O', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'ADP', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'ADP', 'O', 'NOUN', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1937,train-1937,"['The', 'food', 'is', 'delicious', '-', 'from', 'the', 'specials', 'to', 'the', 'regular', 'menu', '-', 'fare', ',', 'the', 'dishes', 'are', 'never', 'a', 'disappointment', '.']",explicit,regular menu-fare,delicious,positive,FOOD QUALITY positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADV', 'DET', 'NOUN', 'PUNCT']","['O', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'ADP', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'ADP', 'O', 'NOUN', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1938,train-1938,"['Not', 'because', 'you', 'are', '`', '`', 'The', 'Four', 'Seasons', '`', '`', '...', '–', 'you', 'are', 'allowed', 'to', 'charge', 'an', 'arm', 'and', 'a', 'leg', 'for', 'a', 'romatic', 'dinner', '.']",explicit,The Four Seasons,charge an arm and a leg,negative,RESTAURANT PRICES negative,"['PART', 'SCONJ', 'PRON', 'AUX', 'PUNCT', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'VERB', 'O', 'VERB', 'O', 'NOUN', 'CCONJ', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'AUX', 'O', 'O', 'O', 'O', 'PROPN', 'O', 'O', 'O', 'O', 'PRON', 'AUX', 'VERB', 'O', 'VERB', 'O', 'NOUN', 'CCONJ', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O']","['PART', 'SCONJ', 'PRON', 'AUX', 'O', 'O', 'O', 'PROPN', 'PROPN', 'O', 'O', 'O', 'O', 'PRON', 'AUX', 'VERB', 'O', 'VERB', 'O', 'NOUN', 'CCONJ', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O']","['PART', 'SCONJ', 'PRON', 'AUX', 'O', 'O', 'O', 'PROPN', 'PROPN', 'O', 'O', 'O', 'O', 'PRON', 'AUX', 'VERB', 'O', 'VERB', 'O', 'NOUN', 'CCONJ', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'I-ET', 'I-ET', 'I-ET', 'I-ET', 'I-ET', 'O', 'B-ET', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'I-EO', 'I-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1939,train-1939,"['The', 'high', 'prices', 'you', ""'re"", 'going', 'to', 'pay', 'is', 'for', 'the', 'view', 'not', 'for', 'the', 'food', '.']",implicit,,high,negative,RESTAURANT PRICES negative,"['DET', 'ADJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'PART', 'VERB', 'AUX', 'ADP', 'DET', 'NOUN', 'PART', 'ADP', 'DET', 'NOUN', 'PUNCT']","['O', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'ADJ', 'NOUN', 'O', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'ADJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'ADJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'PART', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-IT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-NULL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1940,train-1940,"['Located', 'at', 'the', 'end', 'of', 'a', 'magnificent', 'block', '.']",implicit,,magnificent,positive,LOCATION GENERAL positive,"['VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-IT', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-NULL', 'O', 'O']"
1941,train-1941,"['The', 'staff', 'is', 'incredibly', 'helpful', 'and', 'attentive', '.']",explicit,staff,helpful,positive,SERVICE GENERAL positive,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","['O', 'O', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O']","['O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O']"
1942,train-1942,"['The', 'staff', 'is', 'incredibly', 'helpful', 'and', 'attentive', '.']",explicit,staff,attentive,positive,SERVICE GENERAL positive,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","['O', 'O', 'O', 'O', 'ADJ', 'O', 'ADJ', 'O']","['O', 'O', 'O', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'O']","['O', 'O', 'O', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'O']","['O', 'O', 'O', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O']","['O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O']"
1943,train-1943,"['It', 'was', 'well', 'worth', 'the', 'wait', '.']",implicit,,worth,positive,RESTAURANT GENERAL positive,"['PRON', 'AUX', 'ADV', 'ADJ', 'DET', 'NOUN', 'PUNCT']","['O', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['PRON', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['PRON', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['PRON', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['O', 'O', 'O', 'B-IT', 'O', 'O', 'O']","['O', 'O', 'O', 'B-NULL', 'O', 'O', 'O']"
1944,train-1944,"['Taxan', 'delicious', '!']",explicit,Taxan,delicious,positive,FOOD QUALITY positive,"['PROPN', 'PROPN', 'PUNCT']","['O', 'PROPN', 'O']","['PROPN', 'PROPN', 'O']","['PROPN', 'PROPN', 'O']","['PROPN', 'PROPN', 'O']","['O', 'B-ET', 'O']","['B-EO', 'O', 'O']"
1945,train-1945,"['it', ""'s"", 'boring', 'on', 'the', 'inside', ',', 'and', 'our', 'sushi', 'was', 'pretty', 'below', 'average', '...', 'the', 'tuna', 'was', 'soggy', 'and', 'the', 'other', 'rolls', 'had', 'no', 'flavor', '.']",implicit,,boring,negative,AMBIENCE GENERAL negative,"['PRON', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'NOUN', 'AUX', 'ADV', 'ADP', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['O', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRON', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'CCONJ', 'O', 'O', 'AUX', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRON', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'CCONJ', 'O', 'NOUN', 'AUX', 'O', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRON', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'CCONJ', 'PRON', 'NOUN', 'AUX', 'ADV', 'ADP', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-IT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-NULL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1946,train-1946,"['it', ""'s"", 'boring', 'on', 'the', 'inside', ',', 'and', 'our', 'sushi', 'was', 'pretty', 'below', 'average', '...', 'the', 'tuna', 'was', 'soggy', 'and', 'the', 'other', 'rolls', 'had', 'no', 'flavor', '.']",explicit,sushi,below average,negative,FOOD QUALITY negative,"['PRON', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'NOUN', 'AUX', 'ADV', 'ADP', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'O', 'ADP', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'O', 'ADP', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PRON', 'NOUN', 'AUX', 'O', 'ADP', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PRON', 'NOUN', 'AUX', 'O', 'ADP', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'I-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1947,train-1947,"['it', ""'s"", 'boring', 'on', 'the', 'inside', ',', 'and', 'our', 'sushi', 'was', 'pretty', 'below', 'average', '...', 'the', 'tuna', 'was', 'soggy', 'and', 'the', 'other', 'rolls', 'had', 'no', 'flavor', '.']",explicit,tuna,soggy,negative,FOOD QUALITY negative,"['PRON', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'NOUN', 'AUX', 'ADV', 'ADP', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'O', 'O', 'O', 'VERB', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'O', 'O', 'NOUN', 'VERB', 'O', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'O', 'ADJ', 'NOUN', 'VERB', 'O', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1948,train-1948,"['it', ""'s"", 'boring', 'on', 'the', 'inside', ',', 'and', 'our', 'sushi', 'was', 'pretty', 'below', 'average', '...', 'the', 'tuna', 'was', 'soggy', 'and', 'the', 'other', 'rolls', 'had', 'no', 'flavor', '.']",explicit,rolls,no flavor,negative,FOOD QUALITY negative,"['PRON', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'NOUN', 'AUX', 'ADV', 'ADP', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'I-ET', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O']"
1949,train-1949,"['Be', 'prepared', 'to', 'wait', ',', 'because', 'the', 'place', 'is', 'pretty', 'tiny', '.']",explicit,place,tiny,negative,RESTAURANT MISCELLANEOUS negative,"['AUX', 'ADJ', 'PART', 'VERB', 'PUNCT', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'O', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'SCONJ', 'O', 'NOUN', 'AUX', 'O', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'SCONJ', 'O', 'NOUN', 'AUX', 'O', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'SCONJ', 'O', 'NOUN', 'AUX', 'O', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O']"
1950,train-1950,"['Be', 'prepared', 'to', 'wait', ',', 'because', 'the', 'place', 'is', 'pretty', 'tiny', '.']",explicit,place,tiny,negative,AMBIENCE GENERAL negative,"['AUX', 'ADJ', 'PART', 'VERB', 'PUNCT', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'O', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'SCONJ', 'O', 'NOUN', 'AUX', 'O', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'SCONJ', 'O', 'NOUN', 'AUX', 'O', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'SCONJ', 'O', 'NOUN', 'AUX', 'O', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O']"
1951,train-1951,"['Fantastic', 'place', '.']",explicit,place,Fantastic,positive,RESTAURANT GENERAL positive,"['ADJ', 'NOUN', 'PUNCT']","['ADJ', 'NOUN', 'O']","['ADJ', 'NOUN', 'O']","['ADJ', 'NOUN', 'O']","['ADJ', 'NOUN', 'O']","['B-ET', 'O', 'O']","['O', 'B-EO', 'O']"
1952,train-1952,"['it', ""'s"", 'definately', 'not', 'a', 'place', 'to', 'go', 'if', 'you', 'want', 'to', 'impress', 'someone', '.']",explicit,place,impress,negative,RESTAURANT MISCELLANEOUS negative,"['PRON', 'AUX', 'ADV', 'PART', 'DET', 'NOUN', 'PART', 'VERB', 'SCONJ', 'PRON', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'VERB', 'O', 'VERB', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SCONJ', 'PRON', 'VERB', 'O', 'VERB', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SCONJ', 'PRON', 'VERB', 'O', 'VERB', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SCONJ', 'PRON', 'VERB', 'O', 'VERB', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
